user_id,username,email,password,gender,personalization1,personalizatoin2,personalization3,personalization4,personalization5,personalization6
533,fbroadwoodes,sbeddardes@bravesites.com,yR0*AX<J`AH!5,F,Indoor,RetroVintage,MeetingCafe,FamilyCafe,Smoking,Coffee
534,mcoadet,rgroomet@tripadvisor.com,yV1)}R_mTe?Vut_),M,Outdoor,24HoursCafe,MeetingCafe,GoodViews,Smoking,Coffee
535,jbilliardeu,sdorricotteu@yale.edu,kA4'6Ub2bDw,M,Outdoor,RetroVintage,MeetingCafe,CountryFood,NonSmoking,Coffee
536,glaurieev,kkullev@parallels.com,dC7*)EUmi%M3iE<d,F,Outdoor,MinimalisCafe,BooksCafe,FamilyCafe,Smoking,Coffee
537,akanwellew,mcockshootew@pcworld.com,fK8)Jpar3B,F,Indoor,RetroVintage,StudyCafe,GardenCafe,NonSmoking,Coffee
538,hcattellex,lwardinglyex@opensource.org,qM9$e9aY,M,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
539,mangearey,hmckeaveneyey@yelp.com,fB7/4E=$N{q'dXa,F,Outdoor,IndustrialCafe,StudyCafe,GoodViews,NonSmoking,NonCoffee
540,lcombeez,mlalondeez@eventbrite.com,nJ8`!mMBk?gC,F,Outdoor,MinimalisCafe,BooksCafe,CountryFood,Smoking,Coffee
541,zcorteisf0,wivesf0@printfriendly.com,"nC7<r~hU""eEU",M,Outdoor,RetroVintage,StudyCafe,FamilyCafe,Smoking,NonCoffee
542,jgradleyf1,mgianottif1@instagram.com,"lW0""aojjT3I_B",F,Outdoor,RetroVintage,BooksCafe,CountryFood,NonSmoking,Coffee
543,bcairnsf2,ocapinettif2@wikipedia.org,nM7/@_)unP82b..,F,Outdoor,24HoursCafe,StudyCafe,FamilyCafe,NonSmoking,NonCoffee
544,sstealfoxf3,phextf3@slashdot.org,sA5+#.jV,M,Outdoor,24HoursCafe,BooksCafe,CountryFood,Smoking,Coffee
545,kbentzf4,bhearsumf4@msu.edu,xV0@Voy<,F,Outdoor,24HoursCafe,StudyCafe,CountryFood,Smoking,NonCoffee
546,shazeldenef5,kpedicanf5@sogou.com,rH5+h}sW@{'VH=,F,Outdoor,IndustrialCafe,BooksCafe,FamilyCafe,Smoking,NonCoffee
547,pstruthersf6,lpawelczykf6@hexun.com,dI2%6L9QW@5e,F,Outdoor,MinimalisCafe,StudyCafe,CountryFood,Smoking,Coffee
548,segdellf7,pkanwellf7@hubpages.com,mS1%@vJy0Zd)ZV6,F,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
549,ygarmeyf8,rplevenf8@twitpic.com,"qJ4""l$0Z",M,Indoor,24HoursCafe,MeetingCafe,GoodViews,Smoking,Coffee
550,smeharryf9,fbarenskyf9@uiuc.edu,sN6_ahx'R1z\q,F,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,Smoking,Coffee
551,dbenamfa,ajonkfa@last.fm,uG9*ZKv&Bh.eQGXk,M,Outdoor,MinimalisCafe,StudyCafe,GardenCafe,Smoking,Coffee
552,emacpheefb,bmccrowfb@mediafire.com,fW9~IY$)*LG,M,Outdoor,MinimalisCafe,BooksCafe,CountryFood,NonSmoking,Coffee
553,wbudgeonfc,apenhallfc@psu.edu,"jM2""izXb)A&?)#",F,Indoor,IndustrialCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
554,dhansedfd,hshentonfd@purevolume.com,"iC1#V,~wVUc",M,Indoor,MinimalisCafe,BooksCafe,GardenCafe,Smoking,NonCoffee
555,jdaniaudfe,tvenusfe@mapquest.com,"qW8.<"")3&<TPTG",M,Indoor,MinimalisCafe,StudyCafe,GoodViews,Smoking,NonCoffee
556,dcallowff,klomasneyff@nps.gov,fF6+1>dV'FJ,F,Outdoor,MinimalisCafe,StudyCafe,GoodViews,Smoking,NonCoffee
557,jgarteryfg,igammillfg@feedburner.com,qD9'aJq}>@x,F,Outdoor,24HoursCafe,StudyCafe,GoodViews,Smoking,Coffee
558,fdalesfh,dpetrollifh@un.org,lW7#/$kgjP_hpopP,F,Outdoor,RetroVintage,BooksCafe,CountryFood,Smoking,NonCoffee
559,ralbrookefi,dsheweryfi@ocn.ne.jp,aN6+pcCF,M,Outdoor,MinimalisCafe,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
560,rpindredfj,jinghamfj@twitpic.com,lJ6'~txu}#Y0B,M,Indoor,RetroVintage,MeetingCafe,GardenCafe,Smoking,Coffee
561,jfuentezfk,clynnfk@unicef.org,xA3#K!EU!nb.mF,F,Indoor,MinimalisCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
562,nlangfl,tbeamondfl@etsy.com,xE5<8Udg%MG,F,Indoor,RetroVintage,MeetingCafe,FamilyCafe,Smoking,NonCoffee
563,ffelgatfm,itiliofm@cafepress.com,iG5_%WAPd!tv!,F,Outdoor,RetroVintage,StudyCafe,GoodViews,Smoking,NonCoffee
564,smaypesfn,ndomanfn@timesonline.co.uk,eF5/%KoC=(wR)m2,F,Indoor,IndustrialCafe,MeetingCafe,GardenCafe,Smoking,Coffee
565,jtolumellofo,tangelinifo@wiley.com,sC5+BSrXi=_LW|$@,M,Indoor,IndustrialCafe,MeetingCafe,GardenCafe,NonSmoking,Coffee
566,jspollenfp,fgillanfp@irs.gov,"oB0`HjkK,6=(",M,Indoor,IndustrialCafe,MeetingCafe,FamilyCafe,Smoking,Coffee
567,tkrzyzowskifq,vmatsellfq@boston.com,eW9$G_EUqU7,M,Indoor,24HoursCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
568,sdjokicfr,vmochanfr@123-reg.co.uk,"cP9_2S=3C,3",F,Outdoor,MinimalisCafe,StudyCafe,CountryFood,NonSmoking,Coffee
569,svedyaevfs,mcresserfs@rediff.com,uL1<I_)<GIp\a>',F,Indoor,IndustrialCafe,StudyCafe,GoodViews,Smoking,NonCoffee
570,cbosmanft,htanfieldft@freewebs.com,zU2@cafyN%*`,M,Outdoor,RetroVintage,StudyCafe,CountryFood,NonSmoking,NonCoffee
571,rjarviefu,abeumantfu@yandex.ru,"sU6|F'z""w8Ej9BUV",M,Indoor,MinimalisCafe,StudyCafe,CountryFood,NonSmoking,Coffee
572,sonnfv,lbrandesfv@berkeley.edu,uZ2*.KUwY7,M,Outdoor,IndustrialCafe,MeetingCafe,FamilyCafe,Smoking,Coffee
573,gdransfieldfw,wbloxsomfw@wp.com,"kI6?""c>7)g",F,Indoor,MinimalisCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
574,spallisfx,ltamburofx@blinklist.com,qL3@aYZr,M,Indoor,24HoursCafe,StudyCafe,GardenCafe,NonSmoking,NonCoffee
575,bderryfy,emunnsfy@msn.com,zI6!3Kj\Jn|9B,F,Outdoor,MinimalisCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
576,bwincottfz,ftuppfz@washington.edu,lJ1%MPHaeL{su,M,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,Smoking,NonCoffee
577,kfawderyg0,edickeng0@salon.com,oT0@e&kj,F,Indoor,24HoursCafe,BooksCafe,FamilyCafe,Smoking,NonCoffee
578,slemmertzg1,dtumilsong1@cafepress.com,"uX9""i9""\r5p>\hx",M,Indoor,IndustrialCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
579,vspittlesg2,jainsburyg2@webmd.com,"hM5,dy!*6?qYM",F,Outdoor,IndustrialCafe,BooksCafe,GardenCafe,NonSmoking,NonCoffee
580,gletteresseg3,scarletg3@usnews.com,fD5$ou4&x,M,Outdoor,RetroVintage,BooksCafe,FamilyCafe,Smoking,Coffee
581,cgristong4,aecklyg4@twitpic.com,kA3`P*oQHym|,F,Outdoor,MinimalisCafe,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
582,sedkinsg5,aceeleyg5@google.co.uk,"zA1,m!j>6=5",F,Indoor,IndustrialCafe,MeetingCafe,CountryFood,NonSmoking,Coffee
583,gscoreyg6,gfiltnessg6@icq.com,"xY2<y7vH""HC0",F,Indoor,MinimalisCafe,BooksCafe,GardenCafe,NonSmoking,Coffee
584,mfoystong7,eevasong7@time.com,mD0=gzEXQEnJlzMr,F,Indoor,RetroVintage,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
585,cmccrearyg8,acollopyg8@mlb.com,zD0'w.bL>,M,Outdoor,IndustrialCafe,BooksCafe,CountryFood,Smoking,Coffee
586,tbranchetg9,ssherarg9@mapy.cz,wJ2(/Nns*r)B6T3A,F,Outdoor,RetroVintage,BooksCafe,GoodViews,Smoking,Coffee
587,rleederga,mgenikega@tiny.cc,"gL3?i@8),i2WnUf",F,Outdoor,24HoursCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
588,khedaugb,aflaygb@virginia.edu,pJ0{@o@`VbKE,M,Outdoor,MinimalisCafe,StudyCafe,CountryFood,NonSmoking,NonCoffee
589,znaughtongc,nmacglorygc@rambler.ru,nC0|RJbX3@Nbc9,F,Outdoor,RetroVintage,BooksCafe,FamilyCafe,NonSmoking,Coffee
590,dfrygd,csteersgd@cargocollective.com,wY3$s8M\o,F,Indoor,RetroVintage,BooksCafe,GoodViews,NonSmoking,NonCoffee
591,jduffettge,lmcquillange@ning.com,tC8>'~c?N*W6C#q,M,Indoor,RetroVintage,MeetingCafe,GoodViews,Smoking,Coffee
592,jcesconigf,gbolergf@stumbleupon.com,qN6\/Rxp1,M,Outdoor,24HoursCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
593,dfarransgg,speddengg@oaic.gov.au,zW9}5tb!t,F,Indoor,24HoursCafe,BooksCafe,CountryFood,Smoking,Coffee
594,chazaelgh,ldunthornegh@opensource.org,gE8\L_8p(5LK*,F,Outdoor,MinimalisCafe,StudyCafe,CountryFood,NonSmoking,Coffee
595,rpinchbeckgi,mmcguiregi@opera.com,hW4&viI?3w0{tX,M,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
596,cbutlandgj,dtumininigj@spiegel.de,mH1<rdoJa1?Fz~,F,Outdoor,RetroVintage,MeetingCafe,GardenCafe,Smoking,Coffee
597,rrenzullogk,dcogleygk@dot.gov,pW7}B~YoJy,F,Indoor,24HoursCafe,MeetingCafe,CountryFood,Smoking,Coffee
598,bpurvesgl,gtrewhittgl@phpbb.com,xU6.9&Uo,F,Indoor,IndustrialCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
599,cspiveygm,swestcotgm@nytimes.com,rA6>*`k@ns,M,Indoor,24HoursCafe,BooksCafe,GardenCafe,Smoking,NonCoffee
600,kjuzekgn,vulyetgn@icio.us,xA4*X/B4,M,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
601,isilcoxgo,kmattisgo@wordpress.org,"fA4,A7$EHd.o>",M,Outdoor,IndustrialCafe,StudyCafe,GoodViews,NonSmoking,NonCoffee
602,gdriesgp,wmadderngp@hugedomains.com,pL1%a/EX8=,M,Indoor,IndustrialCafe,StudyCafe,CountryFood,Smoking,Coffee
603,nriggsgq,croartygq@nymag.com,"tR9+KQXmJ&""W?MYI",F,Outdoor,IndustrialCafe,BooksCafe,CountryFood,NonSmoking,NonCoffee
604,rcranngr,cdayesgr@biblegateway.com,aM2{!9$0_,F,Indoor,RetroVintage,MeetingCafe,GardenCafe,NonSmoking,Coffee
605,lportigallgs,aborgegs@paypal.com,"oQ6&,*Qg",F,Outdoor,RetroVintage,StudyCafe,FamilyCafe,NonSmoking,Coffee
606,lfurlongegt,gboatmangt@google.cn,fI0*im_.,F,Indoor,24HoursCafe,MeetingCafe,FamilyCafe,Smoking,Coffee
607,emerrgengu,scaldecourtgu@census.gov,eZ6&i0gwm*@{ZFs,M,Indoor,IndustrialCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
608,lclawegv,dcallendergv@independent.co.uk,bD0?c}Y'BNrC)S?,M,Indoor,IndustrialCafe,MeetingCafe,CountryFood,Smoking,Coffee
609,rmatussongw,ebroinlichgw@dagondesign.com,jE0'|Xxd!wmLI(`,M,Outdoor,24HoursCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
610,tnutkingx,lholmyardgx@toplist.cz,kD7&UoL>bC,F,Outdoor,IndustrialCafe,BooksCafe,GardenCafe,Smoking,Coffee
611,rdelgardogy,lmarlorgy@1und1.de,cM0_)/8wp'8(x.k,M,Indoor,RetroVintage,StudyCafe,FamilyCafe,NonSmoking,NonCoffee
612,istuchburygz,dstollwerckgz@merriam-webster.com,wD3\.{XU*,F,Indoor,24HoursCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
613,gwaycoth0,arustadgeh0@ebay.co.uk,lT9>D(AJ),F,Indoor,MinimalisCafe,MeetingCafe,CountryFood,Smoking,NonCoffee
614,nswaytonh1,jbielfelth1@squidoo.com,dS1#m_)hd80mPnb},M,Indoor,24HoursCafe,MeetingCafe,FamilyCafe,NonSmoking,Coffee
615,dheinh2,kbyfieldh2@indiegogo.com,"aX1_)n7zBpQHr$""",M,Indoor,IndustrialCafe,MeetingCafe,GoodViews,Smoking,NonCoffee
616,itaudevinh3,abastowh3@mit.edu,"pX6""8tTjDs}@J",M,Indoor,IndustrialCafe,StudyCafe,FamilyCafe,NonSmoking,NonCoffee
617,rwhitlawh4,mbagworthh4@oaic.gov.au,uH5`u`Cl(+P$L<.,M,Outdoor,IndustrialCafe,MeetingCafe,CountryFood,NonSmoking,NonCoffee
618,twhistlecrofth5,gadamthwaiteh5@virginia.edu,jG7@'PDA,F,Outdoor,24HoursCafe,BooksCafe,GoodViews,Smoking,NonCoffee
619,kpurvesh6,ppomeroyh6@vimeo.com,nD2>p`RS,F,Outdoor,24HoursCafe,StudyCafe,GardenCafe,Smoking,NonCoffee
620,glifseyh7,gbartolomeuh7@jugem.jp,gX4&l749&U4QAN}o,M,Indoor,MinimalisCafe,MeetingCafe,FamilyCafe,NonSmoking,NonCoffee
621,rduckith8,gfarloeh8@tinypic.com,"kN2%#U""JyKV",F,Indoor,24HoursCafe,BooksCafe,CountryFood,NonSmoking,Coffee
622,bcheneyh9,tfasseth9@google.it,rQ0`nb>l\.I,F,Outdoor,IndustrialCafe,BooksCafe,GoodViews,NonSmoking,NonCoffee
623,rduddleha,iribchesterha@boston.com,"kP0(_AEQO""UJ5L",M,Outdoor,RetroVintage,MeetingCafe,GardenCafe,Smoking,NonCoffee
624,cgerramhb,gtrelevenhb@mlb.com,nG1}4aa4QfP,F,Indoor,MinimalisCafe,BooksCafe,FamilyCafe,Smoking,Coffee
625,gogleshc,nreadetthc@fastcompany.com,tW4(@wSMU,F,Outdoor,MinimalisCafe,StudyCafe,CountryFood,Smoking,Coffee
626,mflarityhd,lpopovhd@mit.edu,"tS4_,SNv\",F,Indoor,RetroVintage,BooksCafe,GoodViews,NonSmoking,NonCoffee
627,textancehe,adrummondhe@admin.ch,eX9_tcq)9H#oAp,F,Indoor,IndustrialCafe,MeetingCafe,CountryFood,NonSmoking,Coffee
628,bjennemannhf,ltwaitshf@bandcamp.com,"uR2&)%M,,_",M,Outdoor,MinimalisCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
629,cgussinhg,jroscampshg@dropbox.com,"rO3=F,8E8c?1Ommn",F,Outdoor,RetroVintage,StudyCafe,GardenCafe,NonSmoking,NonCoffee
630,iradbondhh,spennycockhh@berkeley.edu,bS7%/o/<!u=.EY,F,Indoor,24HoursCafe,MeetingCafe,FamilyCafe,Smoking,Coffee
631,kmuscotthi,mcuredellhi@jimdo.com,"yS0,nK,5_i'G&F#",M,Outdoor,MinimalisCafe,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
632,ccornelishj,gdrinkhillhj@constantcontact.com,"lI2&TrEc""",M,Outdoor,RetroVintage,MeetingCafe,GoodViews,NonSmoking,NonCoffee
633,fwilflingerhk,mcawsehk@blog.com,vQ5+i563,F,Indoor,24HoursCafe,BooksCafe,FamilyCafe,Smoking,Coffee
634,ahacardhl,cslisbyhl@nydailynews.com,wO7\@/8{SP8wqB,M,Indoor,IndustrialCafe,MeetingCafe,FamilyCafe,NonSmoking,Coffee
635,linesonhm,telloithm@hugedomains.com,eY9/'\+9T3D,M,Outdoor,IndustrialCafe,BooksCafe,GardenCafe,NonSmoking,Coffee
636,raxtellhn,nwhitenhn@redcross.org,nB3~cAL',M,Outdoor,MinimalisCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
637,bcattho,gspooleho@ezinearticles.com,cU2)d#oCd?1,F,Outdoor,IndustrialCafe,BooksCafe,FamilyCafe,Smoking,Coffee
638,scartnerhp,smievillehp@sakura.ne.jp,gO7.(Eg2\,M,Indoor,24HoursCafe,BooksCafe,GoodViews,NonSmoking,NonCoffee
639,lhaukeyhq,scontihq@earthlink.net,gP5\?`yN,F,Indoor,24HoursCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
640,mscarisbrickhr,sgwilliamhr@bbc.co.uk,cR3~&($.,F,Outdoor,RetroVintage,StudyCafe,GoodViews,Smoking,Coffee
641,csmolanhs,crodbournehs@about.com,"sE6""ty&(0Y`q=K",M,Indoor,24HoursCafe,StudyCafe,GoodViews,Smoking,Coffee
642,mknappettht,jdivallht@ftc.gov,oT9#{\0+J,M,Indoor,MinimalisCafe,StudyCafe,FamilyCafe,Smoking,NonCoffee
643,bbolduchu,qbetteneyhu@blinklist.com,aZ3{{y58q,F,Indoor,24HoursCafe,BooksCafe,GardenCafe,NonSmoking,NonCoffee
644,jambrosehv,ftaggetthv@skyrock.com,"aU1>}gRjWQP,",F,Outdoor,24HoursCafe,BooksCafe,GardenCafe,NonSmoking,NonCoffee
645,bpittsonhw,ssivesshw@stanford.edu,oA2~@d{$4,F,Indoor,RetroVintage,StudyCafe,FamilyCafe,Smoking,NonCoffee
646,chendriksehx,channabusshx@gmpg.org,eT0}f/=B+,M,Outdoor,24HoursCafe,MeetingCafe,GoodViews,NonSmoking,NonCoffee
647,cnodenhy,droylhy@ebay.com,lQ6$lxZ?d3}`Wfz,M,Indoor,MinimalisCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
648,csimmillhz,cdiaperhz@scribd.com,sE8_#VS~\m,F,Indoor,IndustrialCafe,BooksCafe,GardenCafe,Smoking,Coffee
649,telcocki0,osellneri0@google.co.jp,jC9~CcRS@*TP%,M,Indoor,IndustrialCafe,BooksCafe,GoodViews,Smoking,Coffee
650,sbottrilli1,lfillaryi1@prnewswire.com,jM7\OLVa#),F,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
651,fparidgei2,dbrimmacombei2@spotify.com,jQ1|i|JY3QwP6,F,Outdoor,24HoursCafe,BooksCafe,CountryFood,NonSmoking,Coffee
652,mlangrani3,lbrumhami3@vimeo.com,pM4(M?kN_!KT3Y)Y,M,Indoor,24HoursCafe,BooksCafe,FamilyCafe,Smoking,NonCoffee
653,dvaggesi4,jchritchleyi4@goo.ne.jp,aK9+lr@c1\e,M,Indoor,RetroVintage,MeetingCafe,CountryFood,Smoking,NonCoffee
654,dtryei5,rshilburnei5@hexun.com,kF8($sdQ)C&T.,M,Outdoor,MinimalisCafe,MeetingCafe,GardenCafe,Smoking,NonCoffee
655,ccollinsoni6,sdantesiai6@github.com,wZ5'KM4sLU.,F,Indoor,MinimalisCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
656,reisoldi7,tfitzmauricei7@mtv.com,bJ0</}3P?p4W#f,M,Outdoor,IndustrialCafe,BooksCafe,FamilyCafe,NonSmoking,Coffee
657,saubruni8,risaacsoni8@abc.net.au,kL0{zw+i4V\#ZG,M,Outdoor,IndustrialCafe,BooksCafe,CountryFood,Smoking,Coffee
658,hgwynnei9,kdurbini9@mediafire.com,"kG3|""E8""{i",F,Indoor,RetroVintage,MeetingCafe,GardenCafe,Smoking,Coffee
659,ckienzleia,wbascombia@rediff.com,uT6&0H'Is(9,M,Indoor,24HoursCafe,StudyCafe,CountryFood,Smoking,Coffee
660,dgilmourib,lbowsteadib@hubpages.com,xM4@Hbg!yup2+lQC,F,Outdoor,RetroVintage,MeetingCafe,CountryFood,Smoking,Coffee
661,jgriggsic,gboundeic@booking.com,xC7>rAc*O<~w,F,Indoor,24HoursCafe,StudyCafe,GoodViews,NonSmoking,NonCoffee
662,vgoodinid,kgoverid@baidu.com,lV5|fu.z8%~Q<,F,Indoor,IndustrialCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
663,mrivalie,lsueterie@unc.edu,kA1&X>hD,M,Indoor,RetroVintage,StudyCafe,CountryFood,Smoking,Coffee
664,rdemetzif,gbatherif@berkeley.edu,qE3.k5dWl>5/Py>),M,Indoor,MinimalisCafe,StudyCafe,FamilyCafe,Smoking,Coffee
665,kdowdig,jpoplandig@instagram.com,yP3/>9G8H6?,M,Outdoor,24HoursCafe,BooksCafe,CountryFood,Smoking,Coffee
666,gkubinih,pmarushakih@utexas.edu,aU1.7n38IS8,F,Outdoor,MinimalisCafe,BooksCafe,CountryFood,NonSmoking,Coffee
667,gbernhardssonii,ajimenezii@addthis.com,qN1\*1d>7\>A,F,Indoor,RetroVintage,MeetingCafe,CountryFood,NonSmoking,NonCoffee
668,nholwellij,gleachij@vinaora.com,lK8|x@.eU,M,Outdoor,IndustrialCafe,MeetingCafe,GoodViews,Smoking,Coffee
669,jquigik,pdomercik@examiner.com,iI1*6%UmRqpWK,M,Outdoor,24HoursCafe,BooksCafe,FamilyCafe,NonSmoking,NonCoffee
670,cziemensil,kpardueil@godaddy.com,qU9>GN~7=IG)%Z<,M,Indoor,24HoursCafe,MeetingCafe,GardenCafe,Smoking,NonCoffee
671,dbrakespearim,hmccullochim@themeforest.net,qN0#{qr4AY3p!`J,M,Outdoor,MinimalisCafe,MeetingCafe,FamilyCafe,NonSmoking,Coffee
672,vscurreyin,lgiovannoniin@wired.com,zR5\I$NQ,M,Outdoor,MinimalisCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
673,jgounardio,agirodiasio@toplist.cz,dY9&I7~O,M,Indoor,MinimalisCafe,StudyCafe,FamilyCafe,NonSmoking,Coffee
674,arzehorip,ckirckmanip@so-net.ne.jp,gC5(/4_l3=0,M,Indoor,24HoursCafe,MeetingCafe,GoodViews,NonSmoking,Coffee
675,clekeuxiq,rtointoniq@facebook.com,lZ0$zRnd6~~H,F,Outdoor,RetroVintage,BooksCafe,FamilyCafe,NonSmoking,Coffee
676,mpiegromeir,lbrumwellir@sciencedaily.com,kJ2/E&gZBD{J#,F,Outdoor,IndustrialCafe,MeetingCafe,CountryFood,Smoking,NonCoffee
677,aespinois,erisebareris@last.fm,lY3%T@7K_Xkh,F,Outdoor,RetroVintage,StudyCafe,GardenCafe,Smoking,Coffee
678,zminchindenit,lherriesit@skyrock.com,fH5#{B{T<<A`jdl,F,Outdoor,24HoursCafe,BooksCafe,CountryFood,Smoking,Coffee
679,pgutcheriu,npontefractiu@opera.com,zL3`e3V},M,Indoor,IndustrialCafe,StudyCafe,GoodViews,NonSmoking,NonCoffee
680,mskudderiv,dbunstoneiv@gov.uk,oE4'}#N*6('30,F,Indoor,RetroVintage,MeetingCafe,GardenCafe,Smoking,NonCoffee
681,mkingscottiw,mgammadeiw@chicagotribune.com,nM0@LvZ_Ms_k|,M,Outdoor,RetroVintage,StudyCafe,CountryFood,NonSmoking,NonCoffee
682,tmacskeaganix,mblaylockix@biblegateway.com,kS4}YAWCNq,M,Indoor,MinimalisCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
683,abresliniy,callonbyiy@columbia.edu,uN7$?rlZL(tG,M,Outdoor,IndustrialCafe,BooksCafe,GoodViews,NonSmoking,Coffee
684,akemsoniz,cgooderidgeiz@cbslocal.com,nC8?Ey8R>!.yi,M,Indoor,24HoursCafe,BooksCafe,GoodViews,Smoking,Coffee
685,spaffotj0,dbrockj0@cmu.edu,iS3'Jt6h$,M,Outdoor,24HoursCafe,MeetingCafe,FamilyCafe,NonSmoking,NonCoffee
686,nyallowleyj1,agilderoyj1@ihg.com,fL5(o<|M,M,Outdoor,RetroVintage,StudyCafe,GoodViews,Smoking,NonCoffee
687,bpinchbackj2,ftillingj2@twitter.com,uS8_/Zz+/F,M,Outdoor,RetroVintage,StudyCafe,GoodViews,NonSmoking,NonCoffee
688,srylattj3,rbunstonej3@wp.com,"dX3,)Uqyo)}",F,Indoor,IndustrialCafe,MeetingCafe,FamilyCafe,Smoking,NonCoffee
689,gskarrj4,jnapolij4@de.vu,gA5<`|t)7KyW,F,Outdoor,24HoursCafe,BooksCafe,CountryFood,NonSmoking,NonCoffee
690,bbruckentj5,arandalsj5@people.com.cn,yS0*I=rbn~E4j,F,Indoor,MinimalisCafe,MeetingCafe,GoodViews,Smoking,Coffee
691,wtodmanj6,lpollardj6@jugem.jp,xE4'IMwwbMjNtr6m,F,Outdoor,RetroVintage,BooksCafe,GoodViews,NonSmoking,NonCoffee
692,jgorhardtj7,hviversj7@wp.com,cN2+cUd|2RP/7U,M,Outdoor,MinimalisCafe,StudyCafe,FamilyCafe,NonSmoking,Coffee
693,cpettersenj8,rdebenedettij8@chicagotribune.com,mD5\b@h9RVauN`,F,Indoor,IndustrialCafe,BooksCafe,CountryFood,Smoking,Coffee
694,tblunsomj9,vskatcherj9@1688.com,sH4_OLS0vw}=avRl,M,Indoor,RetroVintage,BooksCafe,GoodViews,Smoking,NonCoffee
695,whellwingja,crutleyja@hugedomains.com,dF8|Y#qnm,M,Outdoor,24HoursCafe,StudyCafe,GoodViews,NonSmoking,NonCoffee
696,sbrumblejb,hdishmonjb@spiegel.de,fD0}KFfm,M,Outdoor,24HoursCafe,StudyCafe,FamilyCafe,NonSmoking,Coffee
697,cguppeyjc,gserginsonjc@bluehost.com,qI4=G~pYQD,F,Indoor,24HoursCafe,MeetingCafe,GoodViews,Smoking,NonCoffee
698,lbavinjd,ssimisterjd@narod.ru,cU8|z=ed/HV\T,F,Outdoor,IndustrialCafe,StudyCafe,GardenCafe,NonSmoking,Coffee
699,hbemandje,sneaveje@boston.com,"iW3%Q9N,8V7oQ3i",M,Outdoor,RetroVintage,MeetingCafe,GoodViews,Smoking,Coffee
700,rdemangeotjf,acranshawjf@yellowbook.com,zO3)DSu)rO{%,M,Indoor,RetroVintage,MeetingCafe,CountryFood,NonSmoking,NonCoffee
701,jbecksjg,ceadsjg@businessinsider.com,oQ1/#cr=Ky>i00?p,F,Indoor,IndustrialCafe,MeetingCafe,FamilyCafe,NonSmoking,Coffee
702,rizardjh,jkatzjh@businessinsider.com,cV1}ngO.#u43eXXY,F,Indoor,24HoursCafe,MeetingCafe,GardenCafe,NonSmoking,NonCoffee
703,ahaseldineji,bcocksonji@unblog.fr,qR1`Sv7oVk,F,Indoor,IndustrialCafe,StudyCafe,GoodViews,NonSmoking,Coffee
704,jtrimnelljj,thogbinjj@cafepress.com,gM8?(y~),F,Indoor,MinimalisCafe,BooksCafe,GoodViews,Smoking,NonCoffee
705,pcrabbejk,ppatkinjk@domainmarket.com,sN5<6OK=``{,M,Indoor,IndustrialCafe,MeetingCafe,GardenCafe,Smoking,NonCoffee
706,vbanksjl,jstangerjl@xrea.com,wO8(2#>QYGShA,M,Outdoor,24HoursCafe,StudyCafe,CountryFood,NonSmoking,NonCoffee
707,elabeljm,carnattjm@archive.org,zZ3?Z4R)&DqHz&_,M,Outdoor,24HoursCafe,BooksCafe,CountryFood,NonSmoking,NonCoffee
708,warntzenjn,nrodolfjn@constantcontact.com,"nR4<K""=><c",F,Indoor,24HoursCafe,StudyCafe,GoodViews,Smoking,Coffee
709,mvickjo,kgerattjo@odnoklassniki.ru,dU7>7`1R_y,F,Outdoor,IndustrialCafe,MeetingCafe,GardenCafe,Smoking,Coffee
